식품명,대표식품명,식품중분류명,에너지(kcal),수분(g),단백질(g),지방(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),나트륨(mg),비타민 A(μg RAE),비타민 D(μg),비타민 C(mg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g)
피자_게살크림 피자,피자,해당없음,222,,13.33,,24.0,1.33,,,,413.0,,,,20.0,2.67,0.0
피자_고구마디럭스 피자,피자,해당없음,116,,5.93,,,3.09,,,,174.0,,,,,1.72,
피자_고구마무스 피자 (L),피자,해당없음,260,,9.49,,,7.74,,,,312.0,,,,,6.25,
피자_고구마무스 피자 (R),피자,해당없음,263,,9.94,,,7.65,,,,323.0,,,,,6.69,
피자_고구마무스 피자,피자,해당없음,217,,7.88,,30.3,9.7,,,,328.0,,,,14.55,3.64,0.0
피자_고구마 피자 (L),피자,해당없음,283,,12.51,9.07,37.84,4.91,,,,278.0,,,,20.9,4.39,0.16
피자_고구마 피자 (L),피자,해당없음,222,,4.16,,,4.73,,,,349.0,,,,,4.48,
피자_고구마 피자 씬바샤삭 (L),피자,해당없음,278,,11.98,,,7.29,,,,384.0,,,,,5.73,
피자_고구마 피자 씬바샤삭 (R),피자,해당없음,272,,11.03,,,7.35,,,,372.0,,,,,6.62,
피자_고기농장 피자 (L),피자,해당없음,171,,8.09,,,0.85,,,,324.0,,,,,3.4,
피자_고기천국 피자 (L),피자,해당없음,271,,14.95,,,4.67,,,,421.0,,,,,5.61,
피자_고기천국 피자 (M),피자,해당없음,270,,14.71,,,4.9,,,,412.0,,,,,5.88,
피자_고르곤졸라 피자 씬 (L),피자,해당없음,339,,15.78,,,4.51,,,,371.0,,,,,12.36,
피자_고르곤졸라 피자 씬 (R),피자,해당없음,342,,16.11,,,4.23,,,,367.0,,,,,12.57,
피자_고르곤졸라 피자,피자,해당없음,297,,16.67,,34.44,3.33,,,,526.0,,,,36.67,6.67,0.0
피자_고르곤졸라 피자,피자,해당없음,278,,15.71,,,0.43,,,,376.0,,,,,4.65,
피자_고르곤졸라 피자 씬바샤삭 (L),피자,해당없음,366,,20.51,,,1.71,,,,443.0,,,,,8.55,
피자_고르곤졸라 피자 씬바샤삭 (R),피자,해당없음,373,,18.4,,,3.2,,,,462.0,,,,,10.4,
피자_고르목졸라 피자 (L),피자,해당없음,319,,18.07,,,3.61,,,,253.0,,,,,6.02,
피자_고르목졸라 피자 (M),피자,해당없음,315,,17.28,,,3.7,,,,259.0,,,,,6.17,
피자_고추불고기 피자,피자,해당없음,221,,14.18,,24.63,5.97,,,,549.0,,,,32.09,3.73,0.0
피자_고추장불고기 피자,피자,해당없음,270,,14.16,,,7.96,,,,593.0,,,,,3.89,
피자_국민반반 피자 (L),피자,해당없음,235,,11.23,,,4.99,,,,393.0,,,,,5.27,
피자_국민반반 피자 (R),피자,해당없음,239,,11.63,,,4.98,,,,407.0,,,,,5.78,
피자_그라나콤비네이션 피자 (L),피자,해당없음,249,,5.28,,,2.5,,,,500.0,,,,,5.57,
피자_그린머쉬룸 피자 골드스윗 (L),피자,해당없음,263,,12.73,,,6.36,,,,357.0,,,,,5.45,
피자_그린머쉬룸 피자 골드스윗 (R),피자,해당없음,263,,12.23,,,6.47,,,,355.0,,,,,5.76,
피자_그린머쉬룸 피자 리코타링 (L),피자,해당없음,263,,13.13,,,5.56,,,,398.0,,,,,5.05,
피자_그린머쉬룸 피자 리코타링 (R),피자,해당없음,264,,13.01,,,6.5,,,,411.0,,,,,5.69,
피자_그린머쉬룸 피자 석쇠 (L),피자,해당없음,255,,13.29,,,5.2,,,,358.0,,,,,3.47,
피자_그린머쉬룸 피자 석쇠 (R),피자,해당없음,254,,12.62,,,5.83,,,,358.0,,,,,3.88,
피자_그린머쉬룸 피자 씬바샤삭 (L),피자,해당없음,305,,14.52,,,4.03,,,,319.0,,,,,7.26,
피자_그린머쉬룸 피자 씬바샤삭 (R),피자,해당없음,299,,15.6,,,3.55,,,,318.0,,,,,7.09,
피자_그린머쉬룸 피자 치즈링 (L),피자,해당없음,252,,13.86,,,4.95,,,,431.0,,,,,3.96,
피자_그린머쉬룸 피자 치즈링 (R),피자,해당없음,252,,14.06,,,4.69,,,,454.0,,,,,4.69,
피자_그린잇 식물성 가든 스페셜 피자 오리지널 (L),피자,해당없음,211,,5.74,,,5.74,,,,439.0,,,,,3.65,
피자_그린잇 식물성 마가리타 피자 오리지널 (L),피자,해당없음,274,,6.85,,,6.16,,,,566.0,,,,,3.42,
피자_그릴드비프 갈비천왕 피자,피자,해당없음,297,,12.34,,30.52,6.49,,,,553.0,,,,0.19,4.55,
피자_까르보치킨 피자 (L),피자,해당없음,235,,10.51,,,4.74,,,,340.0,,,,,3.39,
피자_깐쇼불갈비 피자 씬바샤삭 (L),피자,해당없음,288,,12.17,,,4.23,,,,447.0,,,,,5.82,
피자_깐쇼불갈비 피자 씬바샤삭 (R),피자,해당없음,264,,11.11,,,2.47,,,,461.0,,,,,5.56,
피자_꽃길만 감자 피자,피자,해당없음,198,,8.89,6.87,25.27,6.26,,,,299.0,,,,12.02,2.91,0.12
피자_꽃 피자 (L),피자,해당없음,283,,15.57,,,4.72,,,,547.0,,,,,5.66,
피자_꽉채운 페퍼로니 피자 (L),피자,해당없음,260,,13.87,,,4.59,,,,444.0,,,,,5.86,
피자_꽉채운 페퍼로니 피자 (R),피자,해당없음,262,,14.26,,,4.59,,,,447.0,,,,,6.35,
피자_나이스투미트유 피자 (L),피자,해당없음,270,,15.97,,,3.65,,,,499.0,,,,,5.42,
피자_눈꽃치즈 피자 (L),피자,해당없음,248,,8.75,,,6.88,,,,233.0,,,,,4.38,
피자_뉴욕 오리진 피자 나폴리 (L),피자,해당없음,249,,11.6,12.74,21.97,3.28,,,,529.0,,,,28.02,6.16,0.32
피자_뉴욕 오리진 피자 나폴리 (M),피자,해당없음,244,,12.87,11.91,21.31,2.54,,,,511.0,,,,26.85,5.37,0.25
피자_뉴욕 오리진 피자 더블치즈 페퍼로니 엣지 (L),피자,해당없음,249,,13.31,14.96,17.22,2.34,,,,512.0,,,,26.92,5.84,0.33
피자_뉴욕 오리진 피자 더블치즈 페퍼로니 엣지 (M),피자,해당없음,267,,14.13,13.38,19.95,2.49,,,,507.0,,,,26.67,5.86,0.31
피자_뉴욕 오리진 피자 더블치즈 엣지 (L),피자,해당없음,245,,12.94,11.94,21.38,2.41,,,,499.0,,,,24.54,5.67,0.26
피자_뉴욕 오리진 피자 더블치즈 엣지 (M),피자,해당없음,264,,13.84,11.66,25.84,2.55,,,,496.0,,,,25.5,5.72,0.25
피자_뉴욕 오리진 피자 슈퍼시드 화이버 버스트 오리지널 (L),피자,해당없음,299,,14.13,14.18,21.35,1.66,,,,460.0,,,,23.26,7.68,0.29
피자_뉴욕 오리진 피자 슈퍼시드 화이버 오리지널 (L),피자,해당없음,257,,11.9,12.87,23.25,1.0,,,,359.0,,,,18.65,5.9,0.26
피자_뉴욕 오리진 피자 슈퍼시드 화이버 오리지널 (M),피자,해당없음,255,,12.6,12.55,23.01,1.5,,,,377.0,,,,22.08,5.5,0.24
피자_뉴욕 오리진 피자 슈화 더블 치즈 페퍼로니 엣지 (L),피자,해당없음,298,,14.56,14.89,20.38,1.07,,,,476.0,,,,22.61,7.78,0.31
피자_뉴욕 오리진 피자 슈화 더블 치즈 페퍼로니 엣지 (M),피자,해당없음,307,,15.84,14.97,19.47,1.58,,,,524.0,,,,26.9,7.9,0.31
피자_뉴욕 오리진 피자 씬 (L),피자,해당없음,260,,13.45,15.43,16.78,2.75,,,,530.0,,,,33.01,7.73,0.35
피자_뉴욕 오리진 피자 씬 (M),피자,해당없음,269,,14.66,16.16,21.97,2.66,,,,561.0,,,,30.58,7.94,0.27
피자_뉴욕 오리진 피자 오리지널 (M),피자,해당없음,250,,13.24,11.19,24.06,2.36,,,,475.0,,,,22.91,4.99,0.25
피자_뉴욕 오리진 피자 치즈버스트 나폴리 (L),피자,해당없음,270,,12.62,17.48,15.52,3.03,,,,538.0,,,,33.41,8.97,0.4
피자_뉴욕 오리진 피자 치즈버스트 오리지널 (L),피자,해당없음,234,,12.47,10.94,21.32,2.95,,,,486.0,,,,28.65,5.47,0.26
피자_뉴욕베이컨체더 피자 (L),피자,해당없음,247,,5.94,,,2.45,,,,425.0,,,,,5.76,
피자_뉴욕페퍼로니 피자,피자,해당없음,290,,14.69,11.24,36.18,5.33,,,,417.0,,,,20.4,5.11,0.25
피자_니가가라하와이 피자 (L),피자,해당없음,263,,12.9,,,6.45,,,,280.0,,,,,5.38,
피자_니가가라하와이 피자 (M),피자,해당없음,263,,12.9,,,6.45,,,,280.0,,,,,5.38,
피자_단짠반반 피자 (L),피자,해당없음,263,,9.57,,,6.1,,,,347.0,,,,,5.69,
피자_단짠반반 피자 (R),피자,해당없음,269,,9.95,,,6.01,,,,359.0,,,,,6.17,
피자_단짠콘후라이 피자 (L),피자,해당없음,240,,11.57,,,3.31,,,,347.0,,,,,4.13,
피자_단짠콘후라이 피자 (M),피자,해당없음,240,,11.46,,,4.17,,,,344.0,,,,,4.17,
피자_달달고구마 피자 (L),피자,해당없음,248,,11.02,,,8.66,,,,268.0,,,,,4.72,
피자_달달고구마 피자 (M),피자,해당없음,248,,10.64,,,8.51,,,,262.0,,,,,4.96,
피자_달달옥수수 피자 씬 (L),피자,해당없음,350,,12.11,,,7.63,,,,493.0,,,,,8.86,
피자_달콤불고기 피자,피자,해당없음,205,,14.18,,23.4,9.22,,,,379.0,,,,22.7,3.55,0.0
피자_달콤옥수수 피자,피자,해당없음,275,,12.12,,,4.04,,,,422.0,,,,,4.17,
피자_대만 콘 치즈 감자 피자 나폴리 (L),피자,해당없음,253,,8.9,11.73,27.86,5.0,,,,422.0,,,,19.3,4.0,0.15
피자_대만 콘 치즈 감자 피자 더블치즈 페퍼로니 엣지 (L),피자,해당없음,254,,10.32,13.27,25.58,3.68,,,,511.0,,,,20.9,5.02,0.19
피자_대만 콘 치즈 감자 피자 슈퍼시드 화이버 오리지널 (L),피자,해당없음,260,,8.5,10.57,32.66,5.0,,,,284.0,,,,17.8,3.7,0.16
피자_대만 콘 치즈 감자 피자 슈화 더블치즈 페퍼로니 엣지 (L),피자,해당없음,307,,11.63,13.25,27.85,4.94,,,,419.0,,,,22.44,5.91,0.23
피자_대만 콘 치즈 감자 피자 씬 (L),피자,해당없음,261,,9.0,13.73,25.38,6.5,,,,414.0,,,,20.24,5.5,0.14
피자_대만 콘 치즈 감자 피자 오리지널 (L),피자,해당없음,257,,9.3,10.89,30.45,3.1,,,,373.0,,,,16.42,4.0,0.12
피자_대만 콘 치즈 감자 피자 치즈버스트 나폴리 (L),피자,해당없음,259,,10.0,13.59,23.96,3.6,,,,513.0,,,,22.1,5.4,0.18
피자_대만 콘 치즈 감자 피자 치즈버스트 오리지널 (L),피자,해당없음,257,,9.0,11.96,28.33,2.5,,,,423.0,,,,15.29,4.5,0.15
피자_대만 콘 치즈 감자 피자 슈퍼시드 화이버 버스트 오리지널 (L),피자,해당없음,307,,11.04,12.42,29.03,5.75,,,,398.0,,,,23.18,5.72,0.21
피자_대만 콘 치즈 감자 피자 더블치즈 엣지 (L),피자,해당없음,250,,9.8,11.66,26.48,3.8,,,,497.0,,,,19.34,4.8,0.16
피자_대왕페퍼로니 피자 (L),피자,해당없음,276,,13.66,,,4.88,,,,553.0,,,,,4.88,
피자_대왕햄 피자 (L),피자,해당없음,297,,13.51,,,4.95,,,,535.0,,,,,6.31,
피자_더블 치즈버거 피자 골드링 (F),피자,해당없음,308,,12.2,,,7.55,,,,570.0,,,,,5.81,
피자_더블 치즈버거 피자 골드링 (L),피자,해당없음,308,,12.15,,,7.81,,,,570.0,,,,,6.08,
피자_더블 치즈버거 피자 골드링 (P),피자,해당없음,308,,12.35,,,7.52,,,,570.0,,,,,5.91,
피자_더블 치즈버거 피자 골드링씬 (F),피자,해당없음,322,,11.18,,,5.29,,,,523.0,,,,,7.65,
피자_더블 치즈버거 피자 씬 (F),피자,해당없음,324,,12.25,,,1.53,,,,587.0,,,,,6.89,
피자_더블 치즈버거 피자 오리지널 (F),피자,해당없음,290,,10.55,,,5.28,,,,597.0,,,,,4.52,
피자_더블 치즈버거 피자 오리지널 (L),피자,해당없음,290,,10.65,,,5.07,,,,597.0,,,,,4.56,
피자_더블 치즈버거 피자 오리지널 (P),피자,해당없음,290,,11.11,,,5.19,,,,597.0,,,,,4.44,
피자_더블 치즈버거 피자 치즈롤 (F),피자,해당없음,300,,12.08,,,3.45,,,,631.0,,,,,6.33,
피자_더블 치즈버거 피자 치즈롤 (L),피자,해당없음,300,,12.23,,,3.82,,,,631.0,,,,,6.12,
피자_더블 치즈버거 피자 치즈롤 (P),피자,해당없음,300,,12.56,,,3.42,,,,631.0,,,,,6.28,
피자_더블불고기 피자 (L),피자,해당없음,269,,14.18,11.2,26.29,6.53,,,,466.0,,,,,5.99,
피자_더블체다 치즈버거 피자 골드링 (F),피자,해당없음,290,,13.21,,,5.59,,,,517.0,,,,,6.1,
피자_더블체다 치즈버거 피자 골드링 (L),피자,해당없음,289,,13.67,,,5.32,,,,516.0,,,,,6.07,
피자_더블체다 치즈버거 피자 골드링 (P),피자,해당없음,289,,13.15,,,5.64,,,,517.0,,,,,5.64,
피자_더블체다 치즈버거 피자 골드링씬 (F),피자,해당없음,302,,12.35,,,4.12,,,,474.0,,,,,7.72,
피자_더블체다 치즈버거 피자 씬 (F),피자,해당없음,305,,12.73,,,1.34,,,,531.0,,,,,6.7,
피자_더블체다 치즈버거 피자 오리지널 (F),피자,해당없음,273,,11.86,,,3.95,,,,541.0,,,,,4.61,
피자_더블체다 치즈버거 피자 오리지널 (L),피자,해당없음,273,,11.53,,,3.55,,,,541.0,,,,,4.43,
피자_더블체다 치즈버거 피자 오리지널 (P),피자,해당없음,273,,11.67,,,3.89,,,,541.0,,,,,4.54,
피자_더블체다 치즈버거 피자 치즈롤 (F),피자,해당없음,282,,13.58,,,2.51,,,,572.0,,,,,6.54,
피자_더블체다 치즈버거 피자 치즈롤 (L),피자,해당없음,282,,13.38,,,2.68,,,,572.0,,,,,6.69,
피자_더블체다 치즈버거 피자 치즈롤 (P),피자,해당없음,282,,13.48,,,2.5,,,,572.0,,,,,6.49,
피자_더블포크쉬림프 피자 (L),피자,해당없음,262,,11.48,,,5.96,,,,376.0,,,,,2.67,
피자_돈까스웨그 피자 (L),피자,해당없음,306,,12.7,,,3.97,,,,413.0,,,,,6.35,
피자_돈까스웨그 피자 (M),피자,해당없음,307,,12.14,,,3.57,,,,407.0,,,,,6.43,
피자_두둥 바이킹쉬림프 피자 (XL),피자,해당없음,206,,12.43,,,2.7,,,,481.0,,,,,3.07,
피자_딜라이트치킨볼 피자 골드 (L),피자,해당없음,265,,13.81,,,6.07,,,,441.0,,,,,4.71,
피자_딜라이트치킨볼 피자 골드 (M),피자,해당없음,256,,13.23,,,4.82,,,,438.0,,,,,4.05,
피자_딜라이트치킨볼 피자 노엣지 (L),피자,해당없음,266,,14.32,,,5.66,,,,450.0,,,,,3.73,
피자_딜라이트치킨볼 피자 노엣지 (M),피자,해당없음,256,,13.73,,,4.12,,,,448.0,,,,,3.03,
피자_딜라이트치킨볼 피자 에그타르트 (L),피자,해당없음,272,,12.81,,,8.01,,,,391.0,,,,,4.87,
피자_딜라이트치킨볼 피자 에그타르트 (M),피자,해당없음,263,,12.32,,,6.69,,,,390.0,,,,,4.27,
피자_딜라이트치킨볼 피자 치즈캡 (L),피자,해당없음,266,,15.37,,,5.0,,,,476.0,,,,,4.55,
피자_딜라이트치킨볼 피자 치즈캡 (M),피자,해당없음,258,,15.0,,,3.57,,,,478.0,,,,,4.06,
피자_딜라이트치킨볼 피자 크림치즈 (L),피자,해당없음,264,,12.57,,,6.61,,,,407.0,,,,,5.07,
피자_딜라이트치킨볼 피자 크림치즈 (M),피자,해당없음,256,,12.13,,,5.32,,,,406.0,,,,,4.46,
피자_딥치즈베이컨 피자,피자,해당없음,299,,20.81,,20.81,2.01,,,,492.0,,,,46.98,7.38,0.0
피자_딥치즈 피자 (L),피자,해당없음,279,,2.71,,,1.65,,,,367.0,,,,,5.52,
피자_딥치즈핫치킨 피자,피자,해당없음,266,,18.5,,,7.62,,,,543.0,,,,,5.68,
피자_땡초불고기 피자 (L),피자,해당없음,236,,5.42,,,2.89,,,,341.0,,,,,4.86,
피자_떡갈비 피자 (L),피자,해당없음,318,,18.77,12.93,31.73,4.21,,,,365.0,,,,28.31,5.0,0.17
피자_라코타스테이크 피자 오리지널,피자,해당없음,265,,11.11,13.51,18.42,4.63,,,,250.0,,,,40.23,5.56,0.0
피자_레드핫치킨 피자,피자,해당없음,237,,13.94,,,4.71,,,,415.0,,,,,3.94,
피자_레드핫커리 피자 (L),피자,해당없음,289,,13.15,,,4.77,,,,471.0,,,,,7.11,
피자_리얼 더블 불고기 피자 (XL),피자,해당없음,280,,16.57,,,2.96,,,,450.0,,,,,6.13,
피자_리얼고구마 피자 (L),피자,해당없음,243,,10.07,,,9.4,,,,362.0,,,,,3.36,
피자_리얼고구마 피자 (L),피자,해당없음,277,,10.57,,,6.16,,,,313.0,,,,,5.78,
피자_리얼미트 피자 (L),피자,해당없음,250,,13.26,,,5.39,,,,409.0,,,,,5.28,
피자_리얼불고기 피자 나폴리 (M),피자,해당없음,252,,12.66,9.18,29.69,4.69,,,,498.0,,,,20.72,4.36,0.25
피자_리얼불고기 피자 더블치즈 페퍼로니 엣지 (L),피자,해당없음,260,,14.31,11.11,26.03,3.96,,,,478.0,,,,23.07,5.32,0.27
피자_리얼불고기 피자 더블치즈 페퍼로니 엣지 (M),피자,해당없음,261,,13.47,11.31,26.62,3.59,,,,509.0,,,,22.38,6.26,0.27
피자_리얼불고기 피자 더블치즈 엣지 (L),피자,해당없음,256,,13.9,10.27,26.84,4.1,,,,461.0,,,,23.38,5.1,0.26
피자_리얼불고기 피자 더블치즈 엣지 (M),피자,해당없음,258,,13.1,11.01,26.44,3.7,,,,496.0,,,,21.99,6.1,0.25
피자_리얼불고기 피자 슈퍼시드 화이버 버스트 오리지널 (L),피자,해당없음,303,,13.63,11.55,26.9,4.58,,,,408.0,,,,24.5,6.09,0.26
피자_리얼불고기 피자 슈퍼시드 화이버 오리지널 (L),피자,해당없음,254,,11.0,9.46,30.28,3.8,,,,290.0,,,,19.15,4.0,0.22
피자_리얼불고기 피자 슈퍼시드 화이버 오리지널 (M),피자,해당없음,254,,11.0,9.55,30.55,3.8,,,,290.0,,,,14.23,4.0,0.21
피자_리얼불고기 피자 슈화 더블 치즈 페퍼로니 엣지 (L),피자,해당없음,302,,14.16,12.42,25.71,3.78,,,,430.0,,,,23.73,6.28,0.28
피자_리얼불고기 피자 슈화 더블 치즈 페퍼로니 엣지 (M),피자,해당없음,314,,14.87,13.01,25.18,3.83,,,,466.0,,,,21.49,6.88,0.3
피자_리얼불고기 피자 씬 (M),피자,해당없음,282,,13.23,13.89,26.05,6.73,,,,545.0,,,,27.33,7.0,0.27
피자_리얼불고기 피자 오리지널 (M),피자,해당없음,258,,11.79,8.0,34.66,4.35,,,,439.0,,,,16.53,3.49,0.19
피자_리얼불고기 피자 치즈버스트 나폴리 (L),피자,해당없음,253,,13.0,12.07,22.9,4.7,,,,518.0,,,,31.79,6.5,0.28
피자_리얼불고기 피자 치즈버스트 오리지널 (L),피자,해당없음,256,,12.0,10.86,27.48,4.0,,,,465.0,,,,23.62,5.5,0.3
피자_리치고구마치킨 피자 씬바샤삭 (L),피자,해당없음,276,,12.72,,,5.78,,,,402.0,,,,,6.36,
피자_리치고구마치킨 피자 씬바샤삭 (R),피자,해당없음,265,,12.31,,,6.92,,,,343.0,,,,,5.38,
피자_리치골드 피자 (L),피자,해당없음,375,,20.5,14.02,37.16,6.1,,,,485.0,,,,34.99,6.56,0.2
피자_리코타 페퍼로니 킹덤 피자 나폴리 (L),피자,해당없음,259,,11.0,11.86,26.84,3.0,,,,444.0,,,,21.2,5.0,0.2
피자_리코타 페퍼로니 킹덤 피자 나폴리 (M),피자,해당없음,259,,12.0,12.12,24.95,4.0,,,,439.0,,,,25.4,5.0,0.2
피자_리코타 페퍼로니 킹덤 피자 더블치즈 페퍼로니 엣지 (L),피자,해당없음,280,,12.41,14.13,24.13,2.6,,,,494.0,,,,24.59,6.2,0.26
피자_리코타 페퍼로니 킹덤 피자 더블치즈 페퍼로니 엣지 (M),피자,해당없음,269,,11.43,13.91,23.92,2.92,,,,493.0,,,,26.25,6.74,0.27
피자_리코타 페퍼로니 킹덤 피자 더블치즈 엣지 (L),피자,해당없음,276,,11.9,13.85,25.94,2.7,,,,477.0,,,,21.82,6.0,0.21
피자_리코타 페퍼로니 킹덤 피자 더블치즈 엣지 (M),피자,해당없음,266,,11.0,13.07,25.73,3.0,,,,480.0,,,,24.14,6.6,0.24
피자_리코타 페퍼로니 킹덤 피자 슈퍼시드 화이버 오리지널 (L),피자,해당없음,259,,10.0,9.95,31.84,3.6,,,,289.0,,,,16.49,4.0,0.16
피자_리코타 페퍼로니 킹덤 피자 슈퍼시드 화이버 오리지널 (M),피자,해당없음,260,,10.8,10.6,30.36,3.8,,,,297.0,,,,20.77,4.5,0.17
피자_리코타 페퍼로니 킹덤 피자 슈화 더블치즈 페퍼로니 엣지 (L),피자,해당없음,266,,11.45,12.96,26.51,2.89,,,,409.0,,,,21.76,6.01,0.24
피자_리코타 페퍼로니 킹덤 피자 슈화 더블치즈 페퍼로니 엣지 (M),피자,해당없음,270,,12.31,13.84,25.04,2.91,,,,415.0,,,,26.7,6.16,0.26
피자_리코타 페퍼로니 킹덤 피자 씬 (L),피자,해당없음,299,,11.0,18.61,21.39,5.0,,,,454.0,,,,26.85,8.0,0.25
피자_리코타 페퍼로니 킹덤 피자 씬 (M),피자,해당없음,300,,11.9,18.76,20.8,5.0,,,,472.0,,,,29.01,8.6,0.27
피자_리코타 페퍼로니 킹덤 피자 오리지널 (L),피자,해당없음,257,,10.9,11.12,28.34,3.0,,,,410.0,,,,19.52,4.9,0.19
피자_리코타 페퍼로니 킹덤 피자 오리지널 (M),피자,해당없음,257,,10.0,10.89,29.31,3.0,,,,393.0,,,,20.6,4.9,0.18
피자_리코타 페퍼로니 킹덤 피자 치즈버스트 나폴리 (L),피자,해당없음,268,,11.8,14.35,22.77,4.0,,,,499.0,,,,31.47,7.0,0.24
피자_리코타 페퍼로니 킹덤 피자 치즈버스트 오리지널 (L),피자,해당없음,267,,11.0,13.37,24.89,3.0,,,,480.0,,,,23.95,6.7,0.25
피자_리코타 페퍼로니 킹덤 피자 화이버 버스트 오리지널 (L),피자,해당없음,262,,11.0,11.65,28.2,3.5,,,,381.0,,,,21.87,5.5,0.18
피자_리코타 페퍼로니 킹덤 피자 화이버 엣지 오리지널 (L),피자,해당없음,262,,10.9,12.7,25.92,3.0,,,,389.0,,,,22.46,5.8,0.19
피자_리코타 페퍼로니 킹덤 피자 화이버 엣지 오리지널 (M),피자,해당없음,267,,11.9,12.51,26.68,3.0,,,,399.0,,,,22.48,6.0,0.2
피자_립스테이크 피자 리치골드 (L),피자,해당없음,254,,11.61,,,4.97,,,,460.0,,,,,4.77,
피자_립스테이크 피자 리치골드 (M),피자,해당없음,257,,11.73,,,5.43,,,,428.0,,,,,4.96,
피자_립스테이크 피자 프리미엄 오리지널 (L),피자,해당없음,257,,12.05,,,4.64,,,,565.0,,,,,3.75,
피자_립스테이크 피자 프리미엄 오리지널 (M),피자,해당없음,258,,12.05,,,4.62,,,,558.0,,,,,3.98,
피자_립스테이크 피자 더블치즈크러스트 (L),피자,해당없음,258,,13.49,,,3.62,,,,513.0,,,,,5.37,
피자_립스테이크 피자 더블치즈크러스트 (M),피자,해당없음,263,,14.0,,,3.67,,,,493.0,,,,,5.83,
피자_립스테이크 피자 프리첼 치즈 (L),피자,해당없음,256,,9.93,,,7.39,,,,467.0,,,,,4.93,
피자_립스테이크 피자 프리첼 치즈 (M),피자,해당없음,261,,9.82,,,7.79,,,,432.0,,,,,5.31,
피자_립스테이크&쉬림프 피자 더블치즈크러스트 (L),피자,해당없음,242,,13.46,,,3.33,,,,531.0,,,,,4.87,
피자_립스테이크&쉬림프 피자 리치골드 (L),피자,해당없음,240,,11.73,,,4.63,,,,480.0,,,,,4.32,
피자_립스테이크&쉬림프 피자 프리미엄 오리지널 (L),피자,해당없음,236,,12.18,,,4.2,,,,586.0,,,,,3.19,
피자_립스테이크&쉬림프 피자 프리첼 치즈 (L),피자,해당없음,240,,10.07,,,6.85,,,,489.0,,,,,4.43,
피자_마가리타 피자 골드링 (F),피자,해당없음,284,,12.49,,,7.81,,,,590.0,,,,,3.9,
