식품명,대표식품명,식품중분류명,에너지(kcal),수분(g),단백질(g),지방(g),탄수화물(g),당류(g),식이섬유(g),칼슘(mg),철(mg),나트륨(mg),비타민 A(μg RAE),비타민 D(μg),비타민 C(mg),콜레스테롤(mg),포화지방산(g),트랜스지방산(g)
어묵국(어묵탕)_츠쿠네 어묵탕,어묵국(어묵탕),해당없음,63,,5.2,,,1.83,,,,510.0,,,,,0.25,
닭다리구이_자메이카 통다리구이,닭다리구이,해당없음,201,,20.6,,,0.73,,,,423.0,,,,,3.21,
닭다리구이_자메이카 통다리구이 반마리,닭다리구이,해당없음,201,,20.6,,,0.73,,,,423.0,,,,,3.21,
닭발구이_불닭발,닭발구이,해당없음,235,,17.0,,17.0,6.0,,,,630.0,,,,0.0,2.1,
닭발구이_한입쏙직화 닭발,닭발구이,해당없음,148,,11.88,,,7.31,,,,441.0,,,,,1.55,
돼지갈비구이_폭립,돼지갈비구이,해당없음,295,,24.03,,7.31,0.59,,,,158.0,,,,0.03,7.81,
스테이크_닭다리살 스테이크 극한왕갈비맛 (1개),스테이크,해당없음,234,,13.48,,,2.6,,,,322.0,,,,,3.34,
스테이크_닭다리살 스테이크 통다리바비큐맛 (1개),스테이크,해당없음,230,,13.32,,,1.94,,,,428.0,,,,,3.4,
감자그라탕_치즈만난감자 그라탕,감자그라탕,해당없음,341,,10.91,,,11.82,,,,409.0,,,,,6.36,
떡볶이_국물맵떡,떡볶이,해당없음,139,,4.09,,,5.69,,,,614.0,,,,,0.21,
떡볶이_까르보떡볶이,떡볶이,해당없음,180,,4.3,,,1.79,,,,288.0,,,,,4.93,
떡볶이_로제닭볶이,떡볶이,해당없음,176,,7.57,,,2.64,,,,447.0,,,,,5.26,
떡볶이_로제떡볶이,떡볶이,해당없음,187,,5.03,,,2.73,,,,436.0,,,,,6.33,
떡볶이_로제비엔나 떡볶이,떡볶이,해당없음,175,,4.6,,31.4,1.9,,,,534.0,,,,,1.8,
떡볶이_마늘 떡볶이,떡볶이,해당없음,147,,3.7,,31.3,5.6,,,,519.0,,,,,0.1,
떡볶이_호로록떡볶이,떡볶이,해당없음,114,,4.13,,,2.25,,,,485.0,,,,,0.29,
미트볼조림_샤샤삭슈카,미트볼조림,해당없음,108,,4.7,5.1,10.7,4.7,,,,293.0,,,,,1.8,
감자튀김_BBQ 감자튀김,감자튀김,해당없음,254,,3.21,,,0.0,,,,519.0,,,,,1.93,
감자튀김_감자볼튀김,감자튀김,해당없음,278,,2.25,,32.59,,,,,436.0,,,,,0.98,
감자튀김_모둠 감자튀김,감자튀김,해당없음,231,,2.44,,,9.26,,,,630.0,,,,,1.51,
감자튀김_웨지감자,감자튀김,해당없음,121,,3.0,,,0.0,,,,286.0,,,,,1.0,
감자튀김_웨지감자,감자튀김,해당없음,231,,3.94,9.58,32.25,3.27,,,,687.0,,,,0.02,0.74,0.0
감자튀김_크런치감자스틱,감자튀김,해당없음,147,,1.6,,,0.8,,,,355.0,,,,,0.7,
닭다리튀김_다리 스틱,닭다리튀김,해당없음,239,,24.23,,,2.4,,,,325.0,,,,,2.23,
닭다리튀김_황금올리브치킨 닭다리,닭다리튀김,해당없음,244,,20.78,,,0.96,,,,469.0,,,,,2.68,
닭다리튀김_황올 반+양념 반 닭다리 치킨,닭다리튀김,해당없음,241,,16.32,,,6.07,,,,503.0,,,,,2.43,
닭모래집튀김_매콤똥집튀김,닭모래집튀김,해당없음,325,,26.0,,,,,,,370.0,,,,,2.0,
닭튀김_No.1포테이토닥토닭 치킨,닭튀김,해당없음,286,,16.98,,,3.1,,,,420.0,,,,,3.27,
닭튀김_간장 치킨,닭튀김,해당없음,327,,27.48,,12.38,2.61,,,,348.0,,,,,3.2,
닭튀김_간장 치킨,닭튀김,해당없음,233,,23.0,,,0.0,,,,310.0,,,,,1.7,
닭튀김_간장 치킨,닭튀김,해당없음,275,,22.15,,,2.06,,,,409.0,,,,,3.33,
닭튀김_갈비천왕 치킨,닭튀김,해당없음,194,,26.8,,4.19,3.59,,,,361.0,,,,0.04,2.46,
닭튀김_강정 치킨,닭튀김,해당없음,275,,18.63,,,3.07,,,,285.0,,,,,2.52,
닭튀김_고추바사삭 치킨,닭튀김,해당없음,234,,23.71,,8.35,1.78,,,,449.0,,,,0.05,3.06,
닭튀김_교촌순살 치킨,닭튀김,해당없음,395,,28.74,,,2.25,,,,466.0,,,,,4.5,
닭튀김_교촌순살 치킨 (S),닭튀김,해당없음,395,,28.74,,,2.25,,,,466.0,,,,,4.5,
닭튀김_교촌오리지날 치킨,닭튀김,해당없음,314,,28.68,,,1.19,,,,319.0,,,,,2.43,
닭튀김_교촌윙 치킨,닭튀김,해당없음,377,,29.14,,,1.74,,,,409.0,,,,,3.23,
닭튀김_교촌윙 치킨 (S),닭튀김,해당없음,377,,29.14,,,1.74,,,,409.0,,,,,3.23,
닭튀김_교촌콤보 치킨,닭튀김,해당없음,319,,28.37,,,1.69,,,,360.0,,,,,2.55,
닭튀김_교촌콤보 치킨 (S),닭튀김,해당없음,319,,28.37,,,1.68,,,,360.0,,,,,2.55,
닭튀김_극장판치킨 고추치즈편,닭튀김,해당없음,398,,27.93,,,2.7,,,,419.0,,,,,4.24,
닭튀김_극한왕갈비 치킨,닭튀김,해당없음,322,,15.8,,,10.5,,,,407.0,,,,,3.9,
닭튀김_깐풍요리 치킨,닭튀김,해당없음,287,,22.61,,14.38,6.56,,,,347.0,,,,0.07,2.33,
닭튀김_꿀잼 치킨,닭튀김,해당없음,286,,21.6,,,6.32,,,,347.0,,,,,2.9,
닭튀김_꿔바로우 치킨,닭튀김,해당없음,257,,19.08,,,2.46,,,,285.0,,,,,2.82,
닭튀김_날다닭간장 치킨,닭튀김,해당없음,235,,24.0,,,0.0,,,,263.0,,,,,1.7,
닭튀김_날다닭마늘 치킨,닭튀김,해당없음,233,,29.0,,,0.0,,,,299.0,,,,,3.3,
닭튀김_날다닭 치킨,닭튀김,해당없음,271,,20.0,,,0.0,,,,261.0,,,,,2.2,
닭튀김_눈맞은 치킨,닭튀김,해당없음,292,,22.16,,,3.14,,,,348.0,,,,,3.66,
닭튀김_단짠갈릭 치킨,닭튀김,해당없음,309,,15.79,,,5.4,,,,597.0,,,,,3.52,
닭튀김_두마리같은한마리치킨주세요,닭튀김,해당없음,282,,23.88,,,0.22,,,,261.0,,,,,3.41,
닭튀김_땡초불꽃 치킨,닭튀김,해당없음,243,,20.7,,15.15,7.41,,,,482.0,,,,,1.61,
닭튀김_땡초 치킨,닭튀김,해당없음,266,,21.84,,12.15,3.95,,,,488.0,,,,0.09,3.46,
닭튀김_레드순살 치킨,닭튀김,해당없음,381,,28.83,,,7.53,,,,439.0,,,,,3.26,
닭튀김_레드순살 치킨 (S),닭튀김,해당없음,381,,28.83,,,7.53,,,,439.0,,,,,3.26,
닭튀김_레드오리지날 치킨,닭튀김,해당없음,332,,26.53,,,4.36,,,,309.0,,,,,2.35,
닭튀김_레드윙 치킨,닭튀김,해당없음,355,,28.87,,,5.1,,,,378.0,,,,,3.22,
닭튀김_레드윙 치킨 (S),닭튀김,해당없음,355,,28.87,,,5.1,,,,378.0,,,,,3.22,
닭튀김_레드콤보 치킨,닭튀김,해당없음,303,,26.29,,,4.39,,,,347.0,,,,,2.67,
닭튀김_레드콤보 치킨 (S),닭튀김,해당없음,303,,26.29,,,4.39,,,,347.0,,,,,2.67,
닭튀김_레몬크림탕슈 안심 순살,닭튀김,해당없음,633,,13.3,,58.1,21.0,,,,1003.0,,,,,6.8,
닭튀김_레블반반콤보 치킨,닭튀김,해당없음,318,,24.29,,,6.39,,,,365.0,,,,,2.67,
닭튀김_레허반반순살 치킨,닭튀김,해당없음,364,,23.95,,,7.2,,,,429.0,,,,,2.51,
닭튀김_리얼 치킨 꿔바로우,닭튀김,해당없음,198,,10.84,,24.83,7.71,,,,424.0,,,,0.03,0.65,
닭튀김_리얼후라이드 치킨,닭튀김,해당없음,268,,22.91,,,0.6,,,,399.0,,,,,2.53,
닭튀김_마늘스태미나 치킨,닭튀김,해당없음,260,,19.04,,,2.79,,,,335.0,,,,,2.47,
닭튀김_마늘알마니 치킨,닭튀김,해당없음,233,,17.96,,14.5,6.48,,,,599.0,,,,0.05,1.39,
닭튀김_마늘 치킨,닭튀김,해당없음,240,,27.0,,,0.0,,,,294.0,,,,,1.8,
닭튀김_매달구 치킨,닭튀김,해당없음,250,,23.92,,,2.08,,,,644.0,,,,,4.07,
닭튀김_매운 간장 치킨,닭튀김,해당없음,358,,26.99,,13.37,2.45,,,,441.0,,,,,3.66,
닭튀김_매운 양념 치킨,닭튀김,해당없음,278,,23.64,,15.49,5.12,,,,311.0,,,,,2.32,
닭튀김_매운양념 치킨,닭튀김,해당없음,297,,16.75,,,3.82,,,,532.0,,,,,3.17,
닭튀김_매운양념 치킨 반마리,닭튀김,해당없음,130,,8.38,,,0.91,,,,266.0,,,,,1.59,
닭튀김_맵소이닭 치킨,닭튀김,해당없음,232,,24.0,,,1.0,,,,303.0,,,,,1.7,
닭튀김_맵슐랭 치킨 오리지널,닭튀김,해당없음,259,,24.0,,,2.0,,,,288.0,,,,,1.8,
닭튀김_모두의마요 치킨,닭튀김,해당없음,256,,25.43,,9.65,1.91,,,,285.0,,,,0.02,1.77,
닭튀김_바삭갈릭 치킨,닭튀김,해당없음,311,,18.29,,,2.38,,,,520.0,,,,,3.77,
닭튀김_바삭담백한 후라이드 치킨,닭튀김,해당없음,293,,25.3,,,0.24,,,,235.0,,,,,3.43,
닭튀김_반반순살 치킨,닭튀김,해당없음,396,,26.0,,,4.0,,,,462.0,,,,,3.0,
닭튀김_반반오리지날 치킨,닭튀김,해당없음,323,,27.6,,,2.77,,,,314.0,,,,,2.39,
닭튀김_반반윙 치킨,닭튀김,해당없음,366,,29.0,,,3.42,,,,394.0,,,,,3.22,
닭튀김_반반콤보 치킨,닭튀김,해당없음,311,,27.33,,,3.04,,,,354.0,,,,,2.61,
닭튀김_볼케이노 치킨,닭튀김,해당없음,196,,24.0,,6.0,4.82,,,,384.0,,,,0.04,2.63,
닭튀김_불금 치킨,닭튀김,해당없음,228,,22.94,,9.18,5.48,,,,527.0,,,,0.04,2.62,
닭튀김_불짬뽕 치킨,닭튀김,해당없음,280,,18.11,,19.11,4.22,,,,464.0,,,,,1.58,
닭튀김_불패 치킨,닭튀김,해당없음,250,,23.0,,,1.7,,,,285.0,,,,,2.0,
닭튀김_블랙시크릿 순살 치킨,닭튀김,해당없음,362,,21.13,,,9.79,,,,395.0,,,,,3.76,
닭튀김_블랙시크릿 순살 치킨 (S),닭튀김,해당없음,362,,21.13,,,9.79,,,,395.0,,,,,3.76,
닭튀김_블랙시크릿 오리지날 치킨,닭튀김,해당없음,313,,22.47,,,7.7,,,,354.0,,,,,2.76,
닭튀김_블랙시크릿 콤보 치킨,닭튀김,해당없음,332,,22.3,,,8.4,,,,382.0,,,,,2.67,
닭튀김_블랙시크릿 콤보 치킨 (S),닭튀김,해당없음,332,,22.3,,,8.4,,,,382.0,,,,,2.67,
닭튀김_블랙페퍼 반+레드착착 반 치킨,닭튀김,해당없음,306,,20.88,,,0.8,,,,482.0,,,,,3.78,
닭튀김_살살후라이드 치킨,닭튀김,해당없음,325,,18.88,,,1.02,,,,468.0,,,,,1.31,
닭튀김_살살후라이드 미니 치킨,닭튀김,해당없음,325,,18.88,,,1.02,,,,468.0,,,,,1.31,
닭튀김_생그라나 치킨,닭튀김,해당없음,265,,24.0,,,1.0,,,,270.0,,,,,2.2,
닭튀김_소보로 치킨,닭튀김,해당없음,282,,18.0,,,2.0,,,,430.0,,,,,1.6,
닭튀김_소이갈릭스 치킨,닭튀김,해당없음,309,,21.44,,,2.32,,,,529.0,,,,,3.57,
닭튀김_순살 뿌리고 치킨 매콤달콤한맛,닭튀김,해당없음,315,,20.59,,17.08,2.93,,,,389.0,,,,0.12,3.06,
닭튀김_순살 뿌리고 치킨 오리지날,닭튀김,해당없음,258,,21.19,,12.92,2.5,,,,329.0,,,,0.06,2.47,
닭튀김_쉑쉑양꼬치킨,닭튀김,해당없음,300,,23.96,,,1.06,,,,499.0,,,,,3.62,
닭튀김_스리라차 치킨,닭튀김,해당없음,239,,19.0,,,1.6,,,,245.0,,,,,1.5,
닭튀김_스모크 치킨,닭튀김,해당없음,271,,22.13,,,0.0,,,,502.0,,,,,6.15,
닭튀김_스모크 치킨 반마리,닭튀김,해당없음,136,,11.07,,,0.0,,,,251.0,,,,,3.08,
닭튀김_스윗츠갈릭 치킨,닭튀김,해당없음,279,,20.76,,19.74,8.0,,,,431.0,,,,,1.96,
닭튀김_시그니처순살 치킨 세트,닭튀김,해당없음,374,,25.54,,,5.55,,,,442.0,,,,,3.17,
닭튀김_아빠의제주깜슐랭 치킨,닭튀김,해당없음,273,,18.67,,,15.03,,,,430.0,,,,,3.01,
닭튀김_양념 치킨,닭튀김,해당없음,248,,19.44,,18.7,7.78,,,,407.0,,,,,1.87,
닭튀김_양념 치킨,닭튀김,해당없음,248,,21.04,,14.62,3.26,,,,405.0,,,,0.06,2.4,
닭튀김_양념 치킨,닭튀김,해당없음,284,,23.0,,,3.0,,,,310.0,,,,,2.0,
닭튀김_양념히어로 치킨,닭튀김,해당없음,221,,21.56,,13.9,7.71,,,,448.0,,,,0.05,2.58,
닭튀김_오리지날 양념 치킨,닭튀김,해당없음,270,,16.34,,,6.82,,,,528.0,,,,,3.01,
닭튀김_오리지날 양념 치킨 반마리,닭튀김,해당없음,270,,16.34,,,6.82,,,,528.0,,,,,3.01,
닭튀김_오븐 바사삭 윙 치킨,닭튀김,해당없음,230,,26.29,,7.14,2.08,,,,674.0,,,,0.04,3.12,
닭튀김_오븐 바사삭 치킨,닭튀김,해당없음,230,,26.29,,7.14,2.09,,,,674.0,,,,0.04,3.12,
닭튀김_요거치즈닝치킨 안심 순살,닭튀김,해당없음,206,,16.76,,18.76,1.35,,,,650.0,,,,,1.01,
닭튀김_윙+다리 치킨,닭튀김,해당없음,282,,23.59,,9.88,2.37,,,,357.0,,,,,3.01,
닭튀김_윙봉스간장 치킨,닭튀김,해당없음,266,,23.0,,,0.0,,,,319.0,,,,,2.1,
닭튀김_윙봉스마늘 치킨,닭튀김,해당없음,284,,23.0,,,0.0,,,,339.0,,,,,2.8,
닭튀김_윙봉스 치킨,닭튀김,해당없음,289,,22.0,,,0.0,,,,258.0,,,,,3.0,
닭튀김_자메이카 소떡만나 치킨,닭튀김,해당없음,287,,17.43,,,4.81,,,,416.0,,,,,3.0,
닭튀김_자메이카 소떡만나치 킨 순살,닭튀김,해당없음,275,,19.01,,,5.89,,,,473.0,,,,,2.9,
닭튀김_자메이카 소떡만나 치킨 콤보,닭튀김,해당없음,272,,16.23,,,5.08,,,,346.0,,,,,2.98,
닭튀김_조선레드 치킨,닭튀김,해당없음,270,,23.41,,,4.89,,,,403.0,,,,,2.98,
닭튀김_착착갈릭 치킨,닭튀김,해당없음,322,,16.23,,,5.12,,,,559.0,,,,,3.65,
닭튀김_청양고추마요 치킨,닭튀김,해당없음,314,,16.7,,16.0,2.5,,,,449.0,,,,,3.4,
닭튀김_치요링 치킨,닭튀김,해당없음,257,,22.0,,,0.4,,,,291.0,,,,,2.3,
닭튀김_치즈바사삭 치킨,닭튀김,해당없음,228,,24.47,,9.82,3.62,,,,571.0,,,,0.07,3.27,
닭튀김_크런치 순살크래커 치킨,닭튀김,해당없음,263,,18.49,,,0.4,,,,388.0,,,,,2.86,
닭튀김_크런치 올치팝,닭튀김,해당없음,274,,13.03,,,3.74,,,,367.0,,,,,2.94,
닭튀김_크리미양파 치킨,닭튀김,해당없음,236,,20.0,,,2.3,,,,233.0,,,,,1.9,
닭튀김_크리미어니언 치킨,닭튀김,해당없음,261,,12.79,,,2.93,,,,276.0,,,,,3.26,
닭튀김_크리스피 반+레드착착 반 치킨,닭튀김,해당없음,315,,20.21,,,0.81,,,,510.0,,,,,3.84,
닭튀김_크리스피 반+블랙페퍼 반 치킨,닭튀김,해당없음,314,,20.18,,,0.48,,,,442.0,,,,,3.91,
닭튀김_크리스피 후라이드 치킨,닭튀김,해당없음,314,,22.55,,,0.18,,,,268.0,,,,,3.63,
닭튀김_타코마요 치킨,닭튀김,해당없음,290,,20.08,,11.08,4.18,,,,370.0,,,,,3.35,
닭튀김_티키타코 순살 치킨,닭튀김,해당없음,303,,17.0,,,1.8,,,,300.0,,,,,2.6,
닭튀김_파닭 치킨,닭튀김,해당없음,224,,20.0,,,1.3,,,,257.0,,,,,1.9,
닭튀김_파더’s 치킨,닭튀김,해당없음,220,,22.52,,,0.7,,,,596.0,,,,,2.92,
닭튀김_파채소이살살 치킨,닭튀김,해당없음,204,,8.53,,,10.65,,,,533.0,,,,,0.23,
닭튀김_프라임핫쵸킹 치킨,닭튀김,해당없음,278,,18.95,,,5.52,,,,476.0,,,,,3.4,
닭튀김_핫쵸킹 치킨,닭튀김,해당없음,287,,21.16,,,3.71,,,,399.0,,,,,3.39,
닭튀김_핫황금올리브 치킨 크리스피,닭튀김,해당없음,323,,19.5,,,0.49,,,,470.0,,,,,3.97,
닭튀김_핫황금올리브 치킨 크리스피 반마리,닭튀김,해당없음,323,,19.5,,,0.49,,,,470.0,,,,,3.97,
닭튀김_핫후라이드 치킨,닭튀김,해당없음,263,,23.0,,,0.0,,,,324.0,,,,,2.0,
닭튀김_허니멜로 치킨,닭튀김,해당없음,216,,26.0,,4.34,4.14,,,,378.0,,,,0.05,3.07,
닭튀김_허니순살 치킨,닭튀김,해당없음,346,,19.08,,,6.88,,,,420.0,,,,,1.76,
닭튀김_허니순살 치킨 (S),닭튀김,해당없음,346,,19.08,,,6.88,,,,420.0,,,,,1.76,
닭튀김_허니오리지날 치킨,닭튀김,해당없음,329,,21.24,,,3.56,,,,343.0,,,,,2.47,
닭튀김_허니점보윙 치킨,닭튀김,해당없음,356,,23.65,,,6.16,,,,358.0,,,,,3.41,
닭튀김_허니콤보 치킨,닭튀김,해당없음,319,,18.59,,,4.52,,,,390.0,,,,,2.99,
닭튀김_호식이 안심텐더,닭튀김,해당없음,244,,17.03,,18.33,2.24,,,,457.0,,,,,1.32,
닭튀김_황금올리브 치킨,닭튀김,해당없음,254,,18.77,,,0.36,,,,408.0,,,,,2.86,
닭튀김_황금올리브 치킨 반마리,닭튀김,해당없음,254,,18.77,,,0.36,,,,408.0,,,,,2.86,
닭튀김_황금올리브 치킨 레드착착,닭튀김,해당없음,308,,20.91,,,1.12,,,,549.0,,,,,3.71,
닭튀김_황금올리브 치킨 레드착착 반마리,닭튀김,해당없음,154,,10.46,,,0.56,,,,274.0,,,,,1.86,
닭튀김_황금올리브 치킨 블랙페퍼,닭튀김,해당없음,304,,20.85,,,0.47,,,,414.0,,,,,3.84,
닭튀김_황금올리브 치킨 블랙페퍼 반마리,닭튀김,해당없음,304,,20.85,,,0.47,,,,414.0,,,,,3.84,
닭튀김_황금올리브 치킨 속안심,닭튀김,해당없음,269,,23.94,,,1.74,,,,637.0,,,,,2.41,
닭튀김_황금올리브 치킨 콤보,닭튀김,해당없음,288,,20.94,,,0.62,,,,358.0,,,,,3.72,
닭튀김_황금올리브 치킨 크런치 버터,닭튀김,해당없음,301,,19.78,,,2.92,,,,479.0,,,,,3.66,
닭튀김_황금올리브 치킨 핫윙,닭튀김,해당없음,313,,17.09,,,0.0,,,,541.0,,,,,3.84,
닭튀김_황금올리브 치킨 핫윙 냉장,닭튀김,해당없음,313,,17.09,,,0.0,,,,541.0,,,,,3.84,
닭튀김_황올 반+매운양념 반 치킨,닭튀김,해당없음,275,,17.76,,,2.09,,,,470.0,,,,,3.02,
닭튀김_황올 반+양념 반 치킨,닭튀김,해당없음,254,,18.77,,,0.36,,,,408.0,,,,,2.86,
닭튀김_황올 반+양념 반 콤보 치킨,닭튀김,해당없음,280,,17.42,,,6.02,,,,416.0,,,,,3.11,
닭튀김_황올 반+크리스피 반 치킨,닭튀김,해당없음,288,,19.14,,,0.43,,,,439.0,,,,,3.42,
닭튀김_황올한 깐풍 치킨,닭튀김,해당없음,257,,15.71,,,3.47,,,,526.0,,,,,2.87,
닭튀김_황올한 깐풍 치킨 반마리,닭튀김,해당없음,257,,15.71,,,3.47,,,,526.0,,,,,2.87,
닭튀김_후라이드 치킨,닭튀김,해당없음,287,,28.93,,8.1,,,,,213.0,,,,,2.78,
닭튀김_후라이드 치킨,닭튀김,해당없음,270,,24.67,,6.86,0.0,,,,293.0,,,,0.08,2.9,
닭튀김_후라이드 치킨,닭튀김,해당없음,282,,23.0,,,0.4,,,,307.0,,,,,2.4,
돈가스_제주카츠볼,돈가스,해당없음,316,,13.7,,,0.87,,,,397.0,,,,,4.71,
떡강정_BBQ 소떡,떡강정,해당없음,232,,7.71,,,0.97,,,,297.0,,,,,2.32,
떡강정_매콤치즈 소떡소떡,떡강정,해당없음,229,,9.03,,31.0,3.74,,,,440.0,,,,0.05,2.37,
떡강정_못난이소떡소떡,떡강정,해당없음,260,,7.9,,37.5,2.8,,,,427.0,,,,15.3,1.9,
멘보샤_텃만꿍멘보샤 (4개),멘보샤,해당없음,228,,8.3,,22.7,1.7,,,,735.0,,,,,4.5,
멘보샤_멘보샤_통새우 멘보샤 (5개),멘보샤,해당없음,284,,8.65,,,5.19,,,,599.0,,,,,2.78,
치즈볼_고르곤 치즈볼,치즈볼,해당없음,373,,6.51,,,16.2,,,,501.0,,,,,5.87,
치즈볼_로제크림치즈볼 (6개),치즈볼,해당없음,357,,4.5,,45.6,4.5,,,,331.0,,,,,12.7,
치즈볼_모짜감짜 오리지널,치즈볼,해당없음,330,,8.0,,,8.0,,,,430.0,,,,,3.7,
치즈볼_밀크치즈볼,치즈볼,해당없음,342,,5.14,,,3.77,,,,388.0,,,,,5.87,
치즈볼_치즈볼 오리지널,치즈볼,해당없음,343,,6.3,,,4.9,,,,335.0,,,,,6.8,
치즈볼_치즈쫀득볼,치즈볼,해당없음,336,,4.91,,,7.75,,,,336.0,,,,,7.82,
치즈볼_트리플치즈볼 (6개),치즈볼,해당없음,259,,9.69,,33.28,3.4,,,,282.0,,,,,2.6,
치즈볼_퐁듀 치즈볼,치즈볼,해당없음,366,,4.3,,,17.76,,,,567.0,,,,,6.52,
치즈스틱_롱치즈스틱 (1개),치즈스틱,해당없음,302,,12.86,,,0.79,,,,39.0,,,,,7.87,
치즈스틱_순수치즈스틱,치즈스틱,해당없음,220,,11.95,,,1.44,,,,673.0,,,,,5.17,
닭껍데기튀김_BBQ 닭껍데기,닭껍데기튀김,해당없음,616,,20.42,,,0.67,,,,938.0,,,,,9.99,
닭발튀김_황올한 닭발튀김,닭발튀김,해당없음,448,,17.63,,,1.88,,,,783.0,,,,,5.93,
"북어튀김_아, 귀한 먹태",북어튀김,해당없음,344,,58.62,,,21.19,,,,1183.0,,,,,0.6,
새우튀김_새우스틱 (2개),새우튀김,해당없음,271,,8.3,,,0.97,,,,708.0,,,,,2.8,
새우튀김_타르타르 새우튀김 (5개),새우튀김,해당없음,295,,6.1,,,1.18,,,,756.0,,,,,3.55,
오징어튀김_오감볼,오징어튀김,해당없음,166,,9.84,,,3.71,,,,416.0,,,,,5.88,
오징어튀김_오징어튀김 (3개),오징어튀김,해당없음,238,,13.21,,,0.82,,,,431.0,,,,,1.68,
오징어튀김_통오징어튀김,오징어튀김,해당없음,160,,12.0,,,1.4,,,,576.0,,,,,0.2,
우유튀김_우유튀김,우유튀김,해당없음,250,,3.0,,,15.0,,,,250.0,,,,,1.0,
샐러드_과카몰리치킨 샐러드,샐러드,해당없음,94,,4.15,,,1.38,,,,180.0,,,,,0.88,
샐러드_그릴드 치킨 샐러드,샐러드,해당없음,99,,6.4,,,4.93,,,,315.0,,,,,0.84,
샐러드_그릴드치킨 시저 샐러드,샐러드,해당없음,104,,7.49,,,3.52,,,,322.0,,,,,0.97,
샐러드_그릴드치킨 샐러드,샐러드,해당없음,60,,7.25,,,0.97,,,,159.0,,,,,0.48,
샐러드_두부포케 샐러드,샐러드,해당없음,102,,3.52,,,5.53,,,,111.0,,,,,0.55,
샐러드_맥앤치즈 핫도그 샐러드 박스,샐러드,해당없음,194,,5.98,,,3.42,,,,491.0,,,,,3.85,
샐러드_쉬림프에그 샐러드,샐러드,해당없음,83,,6.92,,,4.4,,,,302.0,,,,,1.07,
샐러드_치킨텐더 샐러드,샐러드,해당없음,133,,7.76,,,4.31,,,,297.0,,,,,1.98,
샐러드_토마토칠리 핫도그 샐러드 박스,샐러드,해당없음,194,,6.41,,,4.7,,,,491.0,,,,,2.99,
샐러드_트리플 치즈 샐러드,샐러드,해당없음,164,,5.91,8.71,15.27,7.07,,,,184.0,,,,20.69,3.53,0.12
샐러드_프레시리코타치즈 샐러드,샐러드,해당없음,167,,5.42,,,8.37,,,,84.0,,,,,4.93,
샐러드_과일리코타 샐러드,샐러드,해당없음,111,,3.2,5.8,11.4,8.4,,,,119.0,,,,,2.8,
샐러드_멕시칸치킨 샐러드,샐러드,해당없음,134,,8.92,,,0.96,,,,264.0,,,,,1.59,
샐러드_샐러드,샐러드,해당없음,15,,1.0,,,0.0,,,,12.0,,,,,0.0,
샐러드_스파이시쉬림프 샐러드,샐러드,해당없음,109,,7.35,,,1.28,,,,160.0,,,,,1.25,
샐러드_시저치킨 샐러드,샐러드,해당없음,126,,15.0,6.4,2.2,2.2,,,,322.0,,,,,2.5,
샐러드_오렌지 그릴치킨 샐러드,샐러드,해당없음,71,,5.29,,,3.24,,,,200.0,,,,,0.56,
샐러드_치킨콥 샐러드,샐러드,해당없음,124,,5.8,8.4,6.4,3.6,,,,286.0,,,,,1.3,
샐러드_콥샐러드,샐러드,해당없음,120,,6.93,,,1.46,,,,277.0,,,,,2.55,
샐러드_포테이토&튜나 샐러드,샐러드,해당없음,174,,4.41,,,4.13,,,,218.0,,,,,2.48,
소스/드레싱_이디야초콜릿디핑소스,소스/드레싱,해당없음,280,,2.5,,,47.5,,,,0.0,,,,,2.5,
카레소스_치킨마크니 찍먹커리,카레소스,해당없음,172,,3.65,,28.01,10.24,,,,648.0,,,,0.21,2.51,
